TITULO,OFERTA,VALORES,VALORES_PROMO,LOCATION,CITY,STATE,METRAGEM,QUARTO,GARAGEM,BANHEIRO,TAG,KEY,FIRST_DAY
Apartamento,ALUGAR,1271,1100,São Geraldo,Porto Alegre,RS,43,1,0,1,E|x|c|l|u|s|i|v|o|M|o|b|i|l|i|a|d|o,272447,31-07-2023
Apartamento,ALUGAR,2969,2300,Moinhos de Vento,Porto Alegre,RS,44,1,1,1,E|x|c|l|u|s|i|v|o|M|o|b|i|l|i|a|d|o,273016,31-07-2023
Apartamento,ALUGAR,1540,1200,Petrópolis,Porto Alegre,RS,73,2,0,1,E|x|c|l|u|s|i|v|o,275391,31-07-2023
Apartamento,ALUGAR,2453,1890,Azenha,Porto Alegre,RS,45,1,0,1,E|x|c|l|u|s|i|v|o|M|o|b|i|l|i|a|d|o,241072,31-07-2023
Kitnet/JK,ALUGAR,2049,1700,Independência,Porto Alegre,RS,30,1,0,1,E|x|c|l|u|s|i|v|o,241837,31-07-2023
Apartamento,ALUGAR,1701,1200,Santo Antônio,Porto Alegre,RS,49,1,1,1,E|x|c|l|u|s|i|v|o,242090,31-07-2023
Apartamento,ALUGAR,1475,1100,Cristal,Porto Alegre,RS,82,2,0,2,E|x|c|l|u|s|i|v|o,242705,31-07-2023
Apartamento,ALUGAR,4251,3100,São João,Porto Alegre,RS,143,4,1,2,E|x|c|l|u|s|i|v|o,244808,31-07-2023
Apartamento,ALUGAR,1918,1500,Jardim Carvalho,Porto Alegre,RS,53,2,1,1,E|x|c|l|u|s|i|v|o,248713,31-07-2023
Apartamento,ALUGAR,1697,980,São João,Porto Alegre,RS,95,2,0,2,E|x|c|l|u|s|i|v|o,291509,31-07-2023
Apartamento,ALUGAR,2596,2100,Menino Deus,Porto Alegre,RS,100,3,0,2,E|x|c|l|u|s|i|v|o,291568,31-07-2023
Apartamento,ALUGAR,2810,2000,Independência,Porto Alegre,RS,51,1,1,1,E|x|c|l|u|s|i|v|o,291956,31-07-2023
Apartamento,ALUGAR,1666,1250,Jardim Botânico,Porto Alegre,RS,42,1,1,1,E|x|c|l|u|s|i|v|o,292377,31-07-2023
Apartamento,ALUGAR,1064,750,Vila Nova,Porto Alegre,RS,51,2,0,1,E|x|c|l|u|s|i|v|o,293085,31-07-2023
Apartamento,ALUGAR,1420,1050,Alto Petrópolis,Porto Alegre,RS,54,2,1,1,E|x|c|l|u|s|i|v|o,293407,31-07-2023
Apartamento,ALUGAR,1685,1350,Menino Deus,Porto Alegre,RS,47,2,0,1,E|x|c|l|u|s|i|v|o,294586,31-07-2023
Apartamento,ALUGAR,2119,1590,Centro Histórico,Porto Alegre,RS,79,3,0,1,E|x|c|l|u|s|i|v|o,285311,31-07-2023
Apartamento,ALUGAR,2806,2000,Petrópolis,Porto Alegre,RS,93,3,1,2,E|x|c|l|u|s|i|v|o,288912,31-07-2023
Apartamento,ALUGAR,1217,850,Medianeira,Porto Alegre,RS,42,1,1,2,E|x|c|l|u|s|i|v|o,289612,31-07-2023
Apartamento,ALUGAR,1721,1400,Centro Histórico,Porto Alegre,RS,44,2,0,1,E|x|c|l|u|s|i|v|o,289629,31-07-2023
Apartamento,ALUGAR,1678,1100,Vila João Pessoa,Porto Alegre,RS,45,1,1,1,E|x|c|l|u|s|i|v|o,261146,31-07-2023
Apartamento,ALUGAR,2796,1800,Centro Histórico,Porto Alegre,RS,104,3,0,2,E|x|c|l|u|s|i|v|o,263219,31-07-2023
Apartamento,ALUGAR,1289,990,Jardim Sao Pedro,Porto Alegre,RS,32,1,0,1,E|x|c|l|u|s|i|v|o|M|o|b|i|l|i|a|d|o,263339,31-07-2023
Apartamento,ALUGAR,2855,2000,Menino Deus,Porto Alegre,RS,60,2,1,2,E|x|c|l|u|s|i|v|o,264561,31-07-2023
Apartamento,ALUGAR,1604,1400,Menino Deus,Porto Alegre,RS,51,2,0,2,E|x|c|l|u|s|i|v|o,266473,31-07-2023
Apartamento,ALUGAR,1336,900,Cidade Baixa,Porto Alegre,RS,40,1,0,1,E|x|c|l|u|s|i|v|o,267844,31-07-2023
Apartamento,ALUGAR,1337,1000,Alto Petrópolis,Porto Alegre,RS,57,2,0,1,E|x|c|l|u|s|i|v|o,271493,31-07-2023
Apartamento,ALUGAR,2440,1700,Petrópolis,Porto Alegre,RS,49,1,1,1,E|x|c|l|u|s|i|v|o,249587,31-07-2023
Apartamento,ALUGAR,1554,1190,Tristeza,Porto Alegre,RS,70,2,1,1,E|x|c|l|u|s|i|v|o,249826,31-07-2023
Apartamento,ALUGAR,1409,1050,Menino Deus,Porto Alegre,RS,36,1,0,1,E|x|c|l|u|s|i|v|o,250258,31-07-2023
Apartamento,ALUGAR,1582,1050,Cristal,Porto Alegre,RS,80,2,0,1,E|x|c|l|u|s|i|v|o,252737,31-07-2023
Apartamento,ALUGAR,2234,1500,Floresta,Porto Alegre,RS,35,1,1,1,E|x|c|l|u|s|i|v|o|M|o|b|i|l|i|a|d|o,227594,31-07-2023
Apartamento,ALUGAR,797,450,Aberta Dos Morros,Porto Alegre,RS,39,2,0,1,E|x|c|l|u|s|i|v|o,227683,31-07-2023
Apartamento,ALUGAR,1620,1200,Cristal,Porto Alegre,RS,56,1,1,1,E|x|c|l|u|s|i|v|o,228056,31-07-2023
Apartamento,ALUGAR,1553,1300,Partenon,Porto Alegre,RS,55,2,0,1,E|x|c|l|u|s|i|v|o,259512,31-07-2023
Apartamento,ALUGAR,1506,1100,Auxiliadora,Porto Alegre,RS,35,1,0,1,E|x|c|l|u|s|i|v|o,259555,31-07-2023
Apartamento,ALUGAR,1823,1550,Jardim Sao Pedro,Porto Alegre,RS,94,2,0,1,E|x|c|l|u|s|i|v|o,238710,31-07-2023
Apartamento,ALUGAR,1040,750,Centro Histórico,Porto Alegre,RS,26,1,0,1,E|x|c|l|u|s|i|v|o,240943,31-07-2023
Apartamento,ALUGAR,886,600,Centro Histórico,Porto Alegre,RS,26,1,0,1,E|x|c|l|u|s|i|v|o,232293,31-07-2023
Apartamento,ALUGAR,1806,1350,Protasio Alves,Porto Alegre,RS,53,2,1,1,E|x|c|l|u|s|i|v|o,228859,31-07-2023
Apartamento,ALUGAR,1521,1050,Cristal,Porto Alegre,RS,80,2,0,2,E|x|c|l|u|s|i|v|o,230698,31-07-2023
Apartamento,ALUGAR,2119,1500,Santo Antonio,Porto Alegre,RS,62,2,1,2,E|x|c|l|u|s|i|v|o,226811,31-07-2023
Apartamento,ALUGAR,1324,1000,Centro Histórico,Porto Alegre,RS,24,1,0,2,E|x|c|l|u|s|i|v|o,226829,31-07-2023
Apartamento,ALUGAR,2807,2200,Sao Sebastiao,Porto Alegre,RS,89,3,1,2,E|x|c|l|u|s|i|v|o,226995,31-07-2023
Apartamento,ALUGAR,1388,1190,Bela Vista,Porto Alegre,RS,33,1,0,1,E|x|c|l|u|s|i|v|o|M|o|b|i|l|i|a|d|o,227076,31-07-2023
Kitnet/JK,ALUGAR,1565,1350,Boa Vista,Porto Alegre,RS,25,1,0,1,E|x|c|l|u|s|i|v|o,227246,31-07-2023
Apartamento,ALUGAR,3666,2700,Centro Histórico,Porto Alegre,RS,116,3,1,1,A|L|U|G|A| |R|Á|P|I|D|O| |s|e|m| |F|i|a|d|o|r| |o|u| |G|a|r|a|n|t|i|a|s|E|x|c|l|u|s|i|v|o|M|o|b|i|l|i|a|d|o,432143,31-07-2023
Apartamento,ALUGAR,3525,2850,São João,Porto Alegre,RS,67,3,0,2,E|x|c|l|u|s|i|v|o,431733,31-07-2023
Apartamento,ALUGAR,2817,2000,Menino Deus,Porto Alegre,RS,50,2,0,1,E|x|c|l|u|s|i|v|o,430324,31-07-2023
Apartamento,ALUGAR,1961,1600,Rio Branco,Porto Alegre,RS,99,2,0,3,E|x|c|l|u|s|i|v|o,423785,31-07-2023
Apartamento,ALUGAR,2530,2100,Rio Branco,Porto Alegre,RS,73,2,0,1,E|x|c|l|u|s|i|v|o,394423,31-07-2023
Apartamento,ALUGAR,2585,1700,Centro Histórico,Porto Alegre,RS,84,2,0,2,E|x|c|l|u|s|i|v|o,402234,31-07-2023
Apartamento,ALUGAR,1479,1350,Santana,Porto Alegre,RS,38,1,0,1,E|x|c|l|u|s|i|v|o,378588,31-07-2023
Apartamento,ALUGAR,903,650,Bom Jesus,Porto Alegre,RS,30,1,0,1,E|x|c|l|u|s|i|v|o,386136,31-07-2023
Apartamento,ALUGAR,2297,1550,Partenon,Porto Alegre,RS,74,3,1,2,E|x|c|l|u|s|i|v|o,366662,31-07-2023
Apartamento,ALUGAR,1576,1250,Medianeira,Porto Alegre,RS,70,2,0,1,E|x|c|l|u|s|i|v|o,360537,31-07-2023
Apartamento,ALUGAR,4518,3100,Menino Deus,Porto Alegre,RS,116,3,1,3,E|x|c|l|u|s|i|v|o,322576,31-07-2023
Apartamento,ALUGAR,1392,1200,Glória,Porto Alegre,RS,60,2,1,1,E|x|c|l|u|s|i|v|o,305622,31-07-2023
Apartamento,ALUGAR,2545,2100,Praia de Belas,Porto Alegre,RS,74,2,1,1,E|x|c|l|u|s|i|v|o,327990,31-07-2023
Loft,ALUGAR,4820,3800,São João,Porto Alegre,RS,48,1,1,1,E|x|c|l|u|s|i|v|o,241126,31-07-2023
Apartamento,ALUGAR,1622,1100,Partenon,Porto Alegre,RS,63,2,1,2,E|x|c|l|u|s|i|v|o,241273,31-07-2023
Apartamento,ALUGAR,2543,2200,Jardim Botânico,Porto Alegre,RS,30,1,0,1,A|L|U|G|A| |R|Á|P|I|D|O| |s|e|m| |F|i|a|d|o|r| |o|u| |G|a|r|a|n|t|i|a|s|E|x|c|l|u|s|i|v|o,432013,31-07-2023
Kitnet/JK,ALUGAR,1117,850,Bom Fim,Porto Alegre,RS,25,1,0,2,E|x|c|l|u|s|i|v|o,365538,31-07-2023
Apartamento,ALUGAR,2489,1900,Santa Maria Goretti,Porto Alegre,RS,90,2,0,2,E|x|c|l|u|s|i|v|o|M|o|b|i|l|i|a|d|o,232476,31-07-2023
Apartamento,ALUGAR,1853,1290,Cristal,Porto Alegre,RS,80,2,1,1,E|x|c|l|u|s|i|v|o,312157,31-07-2023
Apartamento,ALUGAR,4320,3500,Jardim Europa,Porto Alegre,RS,54,1,1,1,E|x|c|l|u|s|i|v|o|M|o|b|i|l|i|a|d|o,228419,31-07-2023
Apartamento,ALUGAR,1349,1100,Jardim Leopoldina,Porto Alegre,RS,90,2,0,1,E|x|c|l|u|s|i|v|o,423830,31-07-2023
Apartamento,ALUGAR,1993,1550,Humaitá,Porto Alegre,RS,52,2,1,1,E|x|c|l|u|s|i|v|o,412974,31-07-2023
Apartamento,ALUGAR,1390,990,Sarandi,Porto Alegre,RS,56,2,1,1,E|x|c|l|u|s|i|v|o,372112,31-07-2023
Apartamento,ALUGAR,1751,1500,Moinhos de Vento,Porto Alegre,RS,40,1,0,2,E|x|c|l|u|s|i|v|o,368015,31-07-2023
Apartamento,ALUGAR,1983,1500,Petrópolis,Porto Alegre,RS,64,2,1,1,E|x|c|l|u|s|i|v|o,310938,31-07-2023
Apartamento,ALUGAR,1743,1200,Higienópolis,Porto Alegre,RS,41,1,1,1,E|x|c|l|u|s|i|v|o,278331,31-07-2023
Apartamento,ALUGAR,2652,2290,Mont Serrat,Porto Alegre,RS,43,1,1,1,E|x|c|l|u|s|i|v|o|M|o|b|i|l|i|a|d|o,241899,31-07-2023
Apartamento,ALUGAR,2649,2200,Praia de Belas,Porto Alegre,RS,71,2,0,1,E|x|c|l|u|s|i|v|o,345530,31-07-2023
Apartamento,ALUGAR,4231,3500,Petrópolis,Porto Alegre,RS,69,2,1,1,E|x|c|l|u|s|i|v|o,429210,31-07-2023
Apartamento,ALUGAR,2544,1700,Centro Histórico,Porto Alegre,RS,126,3,0,2,E|x|c|l|u|s|i|v|o,424147,31-07-2023
Apartamento,ALUGAR,2410,2000,Centro Histórico,Porto Alegre,RS,65,2,0,1,E|x|c|l|u|s|i|v|o,393657,31-07-2023
Apartamento,ALUGAR,2267,1780,Cavalhada,Porto Alegre,RS,71,3,1,1,E|x|c|l|u|s|i|v|o,329498,31-07-2023
Cobertura,ALUGAR,5568,4200,Jardim Lindóia,Porto Alegre,RS,176,3,2,2,A|L|U|G|A| |R|Á|P|I|D|O| |s|e|m| |F|i|a|d|o|r| |o|u| |G|a|r|a|n|t|i|a|s,421666,31-07-2023
Casa em Condomínio,ALUGAR,13630,10800,Cavalhada,Porto Alegre,RS,400,4,5,6,A|L|U|G|A| |R|Á|P|I|D|O| |s|e|m| |F|i|a|d|o|r| |o|u| |G|a|r|a|n|t|i|a|s,422790,31-07-2023
Apartamento,ALUGAR,1906,1300,Centro Histórico,Porto Alegre,RS,46,2,0,2,A|L|U|G|A| |R|Á|P|I|D|O| |s|e|m| |F|i|a|d|o|r| |o|u| |G|a|r|a|n|t|i|a|s,251453,31-07-2023
Apartamento,ALUGAR,1090,800,Passo da Areia,Porto Alegre,RS,40,1,0,1,,424190,31-07-2023
Apartamento,ALUGAR,4029,2960,Moinhos de Vento,Porto Alegre,RS,100,2,0,2,,424201,31-07-2023
Apartamento,ALUGAR,1559,1468,Passo da Areia,Porto Alegre,RS,85,3,0,1,,424222,31-07-2023
Apartamento,ALUGAR,2099,1600,Boa Vista,Porto Alegre,RS,77,3,0,1,,428699,31-07-2023
Apartamento,ALUGAR,2220,1850,Santana,Porto Alegre,RS,92,3,0,1,A|L|U|G|A| |R|Á|P|I|D|O| |s|e|m| |F|i|a|d|o|r| |o|u| |G|a|r|a|n|t|i|a|s,432163,31-07-2023
Cobertura,ALUGAR,3388,2900,Partenon,Porto Alegre,RS,76,2,1,2,,421536,31-07-2023
Apartamento,ALUGAR,3160,2550,Partenon,Porto Alegre,RS,38,1,1,1,A|L|U|G|A| |R|Á|P|I|D|O| |s|e|m| |F|i|a|d|o|r| |o|u| |G|a|r|a|n|t|i|a|s,421874,31-07-2023
Apartamento,ALUGAR,3187,2550,Partenon,Porto Alegre,RS,42,1,1,1,,421877,31-07-2023
Apartamento,ALUGAR,4059,2500,Petrópolis,Porto Alegre,RS,43,1,0,2,,421894,31-07-2023
Loft,ALUGAR,1920,1800,Menino Deus,Porto Alegre,RS,21,1,0,1,,422005,31-07-2023
Apartamento,ALUGAR,2942,2200,Petrópolis,Porto Alegre,RS,82,2,1,2,,422024,31-07-2023
Apartamento,ALUGAR,2228,1800,Partenon,Porto Alegre,RS,88,3,0,2,,419251,31-07-2023
Apartamento,ALUGAR,3553,3000,Moinhos de Vento,Porto Alegre,RS,37,1,0,1,,419399,31-07-2023
Apartamento,ALUGAR,1360,1000,Parque Santa Fé,Porto Alegre,RS,45,2,1,1,,422947,31-07-2023
Apartamento,ALUGAR,3841,3200,Azenha,Porto Alegre,RS,47,1,1,1,,422953,31-07-2023
Apartamento,ALUGAR,1373,1000,Santa Tereza,Porto Alegre,RS,49,2,0,1,,423083,31-07-2023
Apartamento,ALUGAR,1705,1500,Petrópolis,Porto Alegre,RS,88,2,0,1,,423093,31-07-2023
Kitnet/JK,ALUGAR,1706,1500,Jardim Botânico,Porto Alegre,RS,33,1,0,1,,423115,31-07-2023
Apartamento,ALUGAR,1748,1380,Jardim Botânico,Porto Alegre,RS,44,1,0,1,,423348,31-07-2023
Apartamento,ALUGAR,1965,1500,Cristal,Porto Alegre,RS,64,2,2,1,,423436,31-07-2023
Apartamento,ALUGAR,2579,2250,Partenon,Porto Alegre,RS,27,1,0,1,,423621,31-07-2023
Apartamento,ALUGAR,3530,2800,Moinhos de Vento,Porto Alegre,RS,44,1,1,1,,422671,31-07-2023
Apartamento,ALUGAR,1253,950,Farrapos,Porto Alegre,RS,34,1,0,1,,422705,31-07-2023
Apartamento,ALUGAR,1555,1050,Santo Antônio,Porto Alegre,RS,49,2,0,1,,422722,31-07-2023
Casa em Condomínio,ALUGAR,3276,2800,Ipanema,Porto Alegre,RS,122,3,1,2,,422723,31-07-2023
Casa,ALUGAR,8533,8000,Petrópolis,Porto Alegre,RS,350,3,3,3,,422884,31-07-2023
Apartamento,ALUGAR,3120,2550,Partenon,Porto Alegre,RS,39,1,1,2,,422916,31-07-2023
Apartamento,ALUGAR,1316,1000,Cristo Redentor,Porto Alegre,RS,41,1,0,1,,423991,31-07-2023
Casa em Condomínio,ALUGAR,2588,2000,Humaitá,Porto Alegre,RS,85,3,1,2,,423632,31-07-2023
Apartamento,ALUGAR,2345,1800,Humaitá,Porto Alegre,RS,58,2,1,1,,423678,31-07-2023
Apartamento,ALUGAR,3471,2700,Mont Serrat,Porto Alegre,RS,72,2,1,2,,423711,31-07-2023
Apartamento,ALUGAR,2228,1690,Cidade Baixa,Porto Alegre,RS,66,2,0,1,,423835,31-07-2023
Apartamento,ALUGAR,3340,2500,Rio Branco,Porto Alegre,RS,84,2,2,2,,423862,31-07-2023
Apartamento,ALUGAR,1504,1150,Sarandi,Porto Alegre,RS,40,2,1,1,,420019,31-07-2023
Apartamento,ALUGAR,4014,3200,Jardim Botânico,Porto Alegre,RS,101,2,1,2,,420484,31-07-2023
Apartamento,ALUGAR,3785,3100,Auxiliadora,Porto Alegre,RS,67,2,1,1,,420802,31-07-2023
Apartamento,ALUGAR,2538,2150,Partenon,Porto Alegre,RS,27,1,0,2,,421047,31-07-2023
Apartamento,ALUGAR,1265,990,Protásio Alves,Porto Alegre,RS,55,2,0,1,,419146,31-07-2023
Kitnet/JK,ALUGAR,3132,2900,Centro Histórico,Porto Alegre,RS,31,1,0,1,A|L|U|G|A| |R|Á|P|I|D|O| |s|e|m| |F|i|a|d|o|r| |o|u| |G|a|r|a|n|t|i|a|s|M|o|b|i|l|i|a|d|o,432417,31-07-2023
Apartamento,ALUGAR,1308,1000,Restinga,Porto Alegre,RS,40,2,1,1,A|L|U|G|A| |R|Á|P|I|D|O| |s|e|m| |F|i|a|d|o|r| |o|u| |G|a|r|a|n|t|i|a|s,432423,31-07-2023
Apartamento,ALUGAR,1937,1450,Sarandi,Porto Alegre,RS,52,2,1,1,A|L|U|G|A| |R|Á|P|I|D|O| |s|e|m| |F|i|a|d|o|r| |o|u| |G|a|r|a|n|t|i|a|s,432432,31-07-2023
Apartamento,ALUGAR,1205,1000,Passo da Areia,Porto Alegre,RS,42,1,1,1,M|o|b|i|l|i|a|d|o,416352,31-07-2023
Apartamento,ALUGAR,9740,8000,Auxiliadora,Porto Alegre,RS,162,3,0,3,,416405,31-07-2023
Apartamento,ALUGAR,2351,2000,Partenon,Porto Alegre,RS,27,1,1,1,,416759,31-07-2023
Kitnet/JK,ALUGAR,1325,1100,Petrópolis,Porto Alegre,RS,30,1,0,1,,416856,31-07-2023
Apartamento,ALUGAR,3807,2800,Chácara das Pedras,Porto Alegre,RS,96,3,2,1,,416888,31-07-2023
Apartamento,ALUGAR,3160,2800,Partenon,Porto Alegre,RS,27,1,0,1,,415342,31-07-2023
Apartamento,ALUGAR,3605,3000,Azenha,Porto Alegre,RS,41,1,1,1,M|o|b|i|l|i|a|d|o,415726,31-07-2023
Apartamento,ALUGAR,3421,2500,Sarandi,Porto Alegre,RS,81,3,2,1,,415950,31-07-2023
Apartamento,ALUGAR,4526,3700,Jardim Itu,Porto Alegre,RS,118,3,1,2,M|o|b|i|l|i|a|d|o,413430,31-07-2023
Apartamento,ALUGAR,2211,1650,Sarandi,Porto Alegre,RS,57,2,1,3,,418145,31-07-2023
Apartamento,ALUGAR,1381,1200,Santana,Porto Alegre,RS,39,1,1,1,,418214,31-07-2023
Loft,ALUGAR,4116,3600,Petrópolis,Porto Alegre,RS,47,1,1,2,,418311,31-07-2023
Apartamento,ALUGAR,1385,1100,Partenon,Porto Alegre,RS,74,2,0,2,,417705,31-07-2023
Apartamento,ALUGAR,5120,4500,Moinhos de Vento,Porto Alegre,RS,56,2,1,1,,417806,31-07-2023
Apartamento,ALUGAR,5120,4500,Moinhos de Vento,Porto Alegre,RS,58,2,1,2,,417807,31-07-2023
Kitnet/JK,ALUGAR,931,750,Santana,Porto Alegre,RS,35,1,0,1,,417915,31-07-2023
Apartamento,ALUGAR,1642,1300,Partenon,Porto Alegre,RS,57,2,0,1,,412877,31-07-2023
Apartamento,ALUGAR,4325,2500,Moinhos de Vento,Porto Alegre,RS,113,3,1,2,,412886,31-07-2023
Apartamento,ALUGAR,3789,3000,Petrópolis,Porto Alegre,RS,45,1,0,1,,411655,31-07-2023
Apartamento,ALUGAR,2415,1950,Menino Deus,Porto Alegre,RS,79,2,0,2,,411738,31-07-2023
Apartamento,ALUGAR,30836,24900,Moinhos de Vento,Porto Alegre,RS,292,4,4,5,,411750,31-07-2023
Apartamento,ALUGAR,1656,1400,São João,Porto Alegre,RS,64,1,0,1,,412132,31-07-2023
Apartamento,ALUGAR,1134,870,Cristo Redentor,Porto Alegre,RS,40,1,1,1,,417488,31-07-2023
Apartamento,ALUGAR,1803,1460,Passo Da Areia,Porto Alegre,RS,38,1,0,1,,414024,31-07-2023
Casa em Condomínio,ALUGAR,1941,1650,Hípica,Porto Alegre,RS,97,2,1,1,,411025,31-07-2023
Apartamento,ALUGAR,1738,1200,Camaquã,Porto Alegre,RS,39,1,0,1,,402617,31-07-2023
Apartamento,ALUGAR,4275,3400,Santana,Porto Alegre,RS,75,2,2,2,,402694,31-07-2023
Apartamento,ALUGAR,1632,1400,Farroupilha,Porto Alegre,RS,59,2,0,2,,399821,31-07-2023
Apartamento,ALUGAR,2647,1900,Jardim Itu,Porto Alegre,RS,61,3,1,2,,400058,31-07-2023
Cobertura,ALUGAR,5126,3410,Santana,Porto Alegre,RS,173,2,2,3,,400311,31-07-2023
Apartamento,ALUGAR,9215,8000,Vila Assunção,Porto Alegre,RS,164,3,4,2,,403990,31-07-2023
Cobertura,ALUGAR,10147,8000,Tristeza,Porto Alegre,RS,251,3,2,2,M|o|b|i|l|i|a|d|o,407966,31-07-2023
Apartamento,ALUGAR,3716,2900,Tristeza,Porto Alegre,RS,87,3,2,2,,408507,31-07-2023
Apartamento,ALUGAR,2650,2000,Teresópolis,Porto Alegre,RS,68,3,1,1,,402158,31-07-2023
Apartamento,ALUGAR,4065,3335,São Sebastião,Porto Alegre,RS,75,3,1,2,,400871,31-07-2023
Casa em Condomínio,ALUGAR,18275,15200,Chácara das Pedras,Porto Alegre,RS,337,4,4,3,,400936,31-07-2023
Apartamento,ALUGAR,1520,1200,Parque Santa Fé,Porto Alegre,RS,45,2,1,1,,397320,31-07-2023
Apartamento,ALUGAR,3042,2500,Cidade Baixa,Porto Alegre,RS,49,1,2,1,,397573,31-07-2023
Apartamento,ALUGAR,2197,1700,Tristeza,Porto Alegre,RS,77,3,1,1,,398394,31-07-2023
Apartamento,ALUGAR,1237,1000,Jardim Leopoldina,Porto Alegre,RS,78,2,0,1,,410029,31-07-2023
Casa em Condomínio,ALUGAR,2814,2300,Medianeira,Porto Alegre,RS,117,3,1,2,M|o|b|i|l|i|a|d|o,410184,31-07-2023
Apartamento,ALUGAR,1605,1200,Sarandi,Porto Alegre,RS,52,2,1,1,,410187,31-07-2023
Apartamento,ALUGAR,1929,1400,Petrópolis,Porto Alegre,RS,55,2,0,2,,410497,31-07-2023
Apartamento,ALUGAR,2045,1650,Vila Ipiranga,Porto Alegre,RS,92,2,1,1,,388095,31-07-2023
Apartamento,ALUGAR,2127,1500,Sarandi,Porto Alegre,RS,50,2,1,2,,388117,31-07-2023
Apartamento,ALUGAR,2560,2000,Cristo Redentor,Porto Alegre,RS,108,3,1,3,,383306,31-07-2023
Apartamento,ALUGAR,1350,900,Vila Nova,Porto Alegre,RS,52,2,0,1,,383937,31-07-2023
Apartamento,ALUGAR,2145,1800,Praia de Belas,Porto Alegre,RS,61,2,0,1,,384146,31-07-2023
Apartamento,ALUGAR,2015,1500,Azenha,Porto Alegre,RS,103,3,0,1,,384529,31-07-2023
Apartamento,ALUGAR,3075,2400,Menino Deus,Porto Alegre,RS,100,3,1,2,,394150,31-07-2023
Apartamento,ALUGAR,1124,900,Rubem Berta,Porto Alegre,RS,37,1,0,1,,390019,31-07-2023
Apartamento,ALUGAR,1595,1400,Santo Antônio,Porto Alegre,RS,37,1,0,1,,365499,31-07-2023
Apartamento,ALUGAR,1228,1000,Rubem Berta,Porto Alegre,RS,42,2,0,1,,378453,31-07-2023
Apartamento,ALUGAR,1151,900,Jardim Leopoldina,Porto Alegre,RS,43,1,0,1,,378535,31-07-2023
Apartamento,ALUGAR,1070,780,Jardim Lindóia,Porto Alegre,RS,62,2,0,1,,378885,31-07-2023
Apartamento,ALUGAR,2001,2000,Petrópolis,Porto Alegre,RS,59,2,0,3,,380742,31-07-2023
Apartamento,ALUGAR,1331,1000,São Sebastião,Porto Alegre,RS,59,2,0,2,,381064,31-07-2023
Apartamento,ALUGAR,2758,2300,Cidade Baixa,Porto Alegre,RS,77,2,0,1,,334356,31-07-2023
Cobertura,ALUGAR,10220,8300,Petrópolis,Porto Alegre,RS,185,3,2,2,,350088,31-07-2023
Apartamento,ALUGAR,2701,1950,Agronomia,Porto Alegre,RS,72,3,1,2,,338610,31-07-2023
Cobertura,ALUGAR,4961,3500,Mont Serrat,Porto Alegre,RS,155,2,2,4,,348570,31-07-2023
Apartamento,ALUGAR,3530,2650,Jardim Botânico,Porto Alegre,RS,58,2,1,2,,318626,31-07-2023
Apartamento,ALUGAR,3881,3370,Chácara das Pedras,Porto Alegre,RS,40,1,1,1,,318692,31-07-2023
Apartamento,ALUGAR,4700,3100,São Geraldo,Porto Alegre,RS,82,3,1,3,,312898,31-07-2023
Apartamento,ALUGAR,4225,3000,Praia de Belas,Porto Alegre,RS,46,1,1,2,M|o|b|i|l|i|a|d|o,309024,31-07-2023
Apartamento,ALUGAR,3119,2250,Floresta,Porto Alegre,RS,53,1,1,2,,321830,31-07-2023
Apartamento,ALUGAR,6138,4800,Mont Serrat,Porto Alegre,RS,122,3,1,2,,301780,31-07-2023
Apartamento,ALUGAR,1241,1000,Passo da Areia,Porto Alegre,RS,38,1,1,2,,297181,31-07-2023
Apartamento,ALUGAR,1471,1240,Centro Histórico,Porto Alegre,RS,43,1,0,1,,257366,31-07-2023
Kitnet/JK,ALUGAR,995,800,Partenon,Porto Alegre,RS,32,1,0,1,,263176,31-07-2023
Apartamento,ALUGAR,6985,4700,Auxiliadora,Porto Alegre,RS,191,3,2,2,,203256,31-07-2023
Apartamento,ALUGAR,1929,1200,Centro Histórico,Porto Alegre,RS,75,2,0,2,,232292,31-07-2023
Apartamento,ALUGAR,1190,900,Centro Histórico,Porto Alegre,RS,56,1,0,1,,423877,31-07-2023
Apartamento,ALUGAR,3653,3000,Vila Ipiranga,Porto Alegre,RS,90,3,1,2,,423931,31-07-2023
Apartamento,ALUGAR,1943,1400,Centro Histórico,Porto Alegre,RS,40,1,0,1,,423932,31-07-2023
Apartamento,ALUGAR,1555,1350,Morro Santana,Porto Alegre,RS,56,2,1,1,M|o|b|i|l|i|a|d|o,423934,31-07-2023
Apartamento,ALUGAR,1150,900,Centro Histórico,Porto Alegre,RS,26,1,0,1,,423936,31-07-2023
Apartamento,ALUGAR,1301,1000,Partenon,Porto Alegre,RS,40,1,0,1,,424035,31-07-2023
Apartamento,ALUGAR,3013,2400,Petrópolis,Porto Alegre,RS,65,2,1,1,,424072,31-07-2023
Cobertura,ALUGAR,5591,4000,Auxiliadora,Porto Alegre,RS,100,3,1,2,,429350,31-07-2023
Apartamento,ALUGAR,3994,3500,Auxiliadora,Porto Alegre,RS,59,2,1,2,,429461,31-07-2023
Apartamento,ALUGAR,6181,4500,Moinhos de Vento,Porto Alegre,RS,110,3,1,2,,429626,31-07-2023
Apartamento,ALUGAR,2753,2400,Auxiliadora,Porto Alegre,RS,45,1,1,1,,429731,31-07-2023
